path,filename,archive,market_start,market_end,complete,line_count,book_messages_total,in_window_book_messages,trade_count_window,snapshots,deltas,sequence_breaks,first_book_age,last_book_age,sampled_points,outcome,outcome_source,final_quote_proxy,final_trade_proxy,elapsed_seconds,fatal_error,raw_status,raw_leader,raw_leader_time,raw_pullback_time,raw_confirm_time,raw_entry_side,raw_up_ask_at_entry,raw_down_ask_at_entry,raw_entry_levels,sampled_status,sampled_leader,sampled_leader_time,sampled_pullback_time,sampled_confirm_time,sampled_entry_side,sampled_up_ask_at_entry,sampled_down_ask_at_entry,sampled_entry_levels,market_start_utc,market_end_utc,raw_flat_cash_budget,raw_flat_total_debit,raw_flat_principal,raw_flat_fee,raw_flat_shares,raw_flat_avg_price,raw_flat_effective_cost_per_share,raw_flat_worst_price,raw_flat_levels_used,raw_flat_fill_ratio,raw_flat_win,raw_flat_pnl,sampled_flat_cash_budget,sampled_flat_total_debit,sampled_flat_principal,sampled_flat_fee,sampled_flat_shares,sampled_flat_avg_price,sampled_flat_effective_cost_per_share,sampled_flat_worst_price,sampled_flat_levels_used,sampled_flat_fill_ratio,sampled_flat_win,sampled_flat_pnl
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786467900-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786467900-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786467900,1786468200,True,134779,132914,123739,1753,1942,130972,0,0.0,300.0,301,DOWN,quotes+trades,0.01,0.01,2.98786997795105,,leader_confirm_too_early_in_market,DOWN,90.945,92.571,160.228,,,,,trade,DOWN,91.0,93.0,209.0,DOWN,0.21,0.8,"[[0.8,85.71],[0.81,388.49]]",2026-08-11T17:05:00+00:00,2026-08-11T17:10:00+00:00,,,,,,,,,,,,,300.0,300.0,296.01500286193624,3.984997138063751,366.50876896535334,0.8076614474943682,0.8185343036863587,0.81,2.0,1.0,True,66.50876896535334
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786468200-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786468200-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786468200,1786468500,True,110030,108209,97211,1538,1894,106315,0,0.0,299.993,301,UP,quotes+trades,0.999,0.999,2.2573490142822266,,opposite_confirmed_first,DOWN,1.25,1.282,63.396,,,,,leader_confirm_too_soon_after_pullback,UP,64.0,70.0,72.0,,,,,2026-08-11T17:10:00+00:00,2026-08-11T17:15:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786468500-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786468500-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786468500,1786468800,True,152736,150077,139909,2309,2787,147290,0,0.0,300.0,301,UP,quotes+trades,0.99,0.99,3.5530781745910645,,opposite_confirmed_first,DOWN,65.062,66.178,145.695,,,,,opposite_confirmed_first,DOWN,66.0,67.0,146.0,,,,,2026-08-11T17:15:00+00:00,2026-08-11T17:20:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786468800-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786468800-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786468800,1786469100,True,122445,120279,111974,2082,2280,117999,0,0.0,299.993,301,UP,quotes+trades,0.99,0.99,3.2246310710906982,,trade,UP,111.024,111.358,211.388,UP,0.76,0.30000000000000004,"[[0.76,33.5],[0.77,6.0],[0.78,6.0],[0.79,18.5],[0.8,59.5],[0.81,6.0],[0.82,271.06]]",leader_confirm_too_soon_after_pullback,UP,212.0,214.0,218.0,,,,,2026-08-11T17:20:00+00:00,2026-08-11T17:25:00+00:00,300.0,300.0,296.0330441437883,3.966955856211733,366.3268831021809,0.8081117106035997,0.8189407161699348,0.82,7.0,1.0,True,66.32688310218089,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786469100-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786469100-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786469100,1786469400,True,145781,143441,133303,2189,2434,141007,0,0.0,299.99,301,UP,quotes+trades,0.99,0.99,3.2583489418029785,,leader_confirm_too_soon_after_pullback,UP,24.707,64.223,101.27,,,,,leader_confirm_too_soon_after_pullback,UP,25.0,65.0,102.0,,,,,2026-08-11T17:25:00+00:00,2026-08-11T17:30:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786469400-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786469400-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786469400,1786469700,True,144824,142111,132365,2498,2875,139236,0,0.0,300.0,301,DOWN,quotes+trades,0.01,0.01,3.630052089691162,,trade,UP,10.802,12.474,219.63,UP,0.76,0.26,"[[0.76,27.22],[0.77,66.05],[0.78,6.0],[0.79,50.47],[0.8,109.55],[0.81,37.97],[0.82,47.75],[0.83,47.05]]",trade,UP,11.0,13.0,220.0,UP,0.76,0.25,"[[0.76,52.92],[0.77,112.05],[0.78,46.0],[0.79,90.47],[0.8,139.55]]",2026-08-11T17:30:00+00:00,2026-08-11T17:35:00+00:00,300.0,299.99999999999994,295.7826829726257,4.217317027374247,371.67865418388647,0.795802179229503,0.8071488545897936,0.83,8.0,0.9999999999999998,False,-299.99999999999994,300.0,299.99999999999994,295.4693683234714,4.530631676528599,378.46546040433924,0.780703655249814,0.7926747124545803,0.8,5.0,0.9999999999999998,False,-299.99999999999994
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786469700-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786469700-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786469700,1786470000,True,127100,125429,117134,1569,1721,123708,0,0.0,299.99,301,DOWN,quotes+trades,0.01,0.01,3.29179310798645,,no_pullback,DOWN,172.489,,,,,,,no_pullback,DOWN,173.0,,,,,,,2026-08-11T17:35:00+00:00,2026-08-11T17:40:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786470000-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786470000-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786470000,1786470300,True,101811,100515,91484,1226,1336,99179,0,0.0,300.0,301,UP,quotes+trades,0.99,0.99,2.3055009841918945,,leader_confirm_too_soon_after_pullback,UP,90.32,90.335,90.518,,,,,leader_confirm_too_soon_after_pullback,UP,91.0,93.0,98.0,,,,,2026-08-11T17:40:00+00:00,2026-08-11T17:45:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786470300-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786470300-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786470300,1786470600,True,143615,141056,132536,2430,2697,138359,0,0.0,299.976,301,DOWN,quotes+trades,0.01,0.01,2.9730238914489746,,opposite_confirmed_first,DOWN,2.42,11.859,70.55,,,,,opposite_confirmed_first,DOWN,3.0,12.0,112.0,,,,,2026-08-11T17:45:00+00:00,2026-08-11T17:50:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
zip:///Users/bradamanka/Downloads/Stratgey testing/polymarket-btc-5m_2026-08-11.zip::polymarket-btc-updown-5m-1786470600-2026-08-11.txt.zst,polymarket-btc-updown-5m-1786470600-2026-08-11.txt.zst,polymarket-btc-5m_2026-08-11.zip,1786470600,1786470900,True,111635,110039,100527,1447,1644,108395,0,0.0,299.989,301,UP,quotes+trades,0.99,0.99,2.6248891353607178,,leader_confirm_too_soon_after_pullback,UP,136.251,158.036,175.053,,,,,leader_confirm_too_soon_after_pullback,UP,137.0,159.0,176.0,,,,,2026-08-11T17:50:00+00:00,2026-08-11T17:55:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,
